actualTravelTime;fiveMinuteMean;trafficVolume
422;492.4358974;74
449;535.1111111;68
438;486.7804878;72
458;492.4358974;71
446;477.0869565;72
416;469.04;68
476;482.6046512;72
478;482.6046512;72
472;483.8604651;71
432;473.2083333;68
433;438.4090909;68
432;438.4090909;68
431;439.2727273;68
460;479.8695652;68
853;562;81
438;465.2173913;68
438;463.7234043;67
447;464.2340426;68
433;460.0652174;66
405;478.9387755;60
376;421.8297872;57
442;462.7111111;66
432;463.2888889;63
362;471.9772727;55
353;481.275;55
441;456.8125;62
413;479.2040816;58
366;479.2926829;55
364;481.275;55
373;481.275;54
369;481.275;55
367;478.804878;55
367;478.804878;54
367;481.875;55
2958;397.96;69
2603;366.0625;51
372;488.6486486;55
391;486.1578947;53
387;488.6486486;55
392;488.6486486;55
391;551.4864865;53
389;557.3611111;54
381;586.3548387;51
397;581.125;51
1887;526;61
397;581.125;52
466;488.6486486;55
383;592.6451613;53
422;586.3548387;52
414;595.5666667;52
397;584.1481481;53
425;595.5666667;52
397;597.5;53
397;616.5;52
385;616.5;53
390;616.5;52
394;609.68;53
395;601.5555556;53
390;590.5416667;57
404;589.76;58
387;551.7727273;60
446;593.2916667;57
2638;638.8947368;57
411;542.2916667;59
392;527.8571429;57
457;522.2173913;60
379;458.9310345;60
376;454.4516129;60
386;488.137931;59
392;492.9642857;58
374;438.6451613;59
2458;544.1818182;62
471;542.2916667;59
447;540.6;57
406;434.3636364;59
402;430.5142857;60
406;430.5142857;59
402;430.5142857;61
401;430.5142857;62
402;430.5142857;62
390;551.9210526;62
406;556.2702703;63
348;546.4473684;64
384;545.4358974;61
385;541.525;61
385;544.1794872;62
2477;518;59
386;546.4473684;63
373;544.7368421;64
375;576.3333333;63
370;576.3333333;64
397;544.7368421;64
380;573.7948718;63
399;576.3333333;63
343;552.3;66
366;561.8780488;66
675;551.7727273;60
375;548.4634146;67
386;548.4634146;66
378;551;66
360;549.925;68
2620;518;59
378;547.0731707;67
371;558.3157895;67
379;561.4594595;68
367;581.1212121;69
366;587.84375;70
377;577.2647059;69
364;595.0645161;70
387;619.2142857;72
401;629.2962963;72
399;629.2962963;72
404;622.75;73
414;611.3214286;70
408;539;70
2579;627.3214286;56
399;544.6923077;70
365;589.9354839;73
403;541.6296296;71
408;535.25;72
394;587.2903226;74
376;592.0645161;73
375;592.0645161;74
404;565.8611111;74
387;528.3823529;72
912;542.2916667;59
395;528.3823529;72
410;527.5;72
666;552.3;65
426;531.8484848;71
390;592.4242424;71
425;572.1891892;72
396;579.5142857;71
390;579.7714286;71
422;579.7714286;69
1230;595.5666667;53
404;567.5945946;65
403;567.5945946;66
2083;570.64;76
433;574.9189189;64
412;608.195122;65
413;552.902439;65
401;540.9767442;66
425;556.45;65
444;553.025;66
440;561.9736842;65
457;561.9736842;65
461;561.9736842;66
441;510.1666667;66
477;510.7297297;67
454;507.2162162;66
477;582.5588235;70
488;577.5428571;69
515;583.2058824;69
504;517.4571429;73
488;535.3548387;73
504;531.03125;72
487;542.8787879;72
493;542.8787879;73
483;550.5;72
499;541.8529412;72
498;559.6451613;72
505;543.3235294;72
516;546.9090909;72
506;559.6451613;72
504;494.862069;73
502;494.862069;73
502;492.2;73
815;552.1219512;65
499;516.52;68
512;516.52;67
513;530.0689655;68
534;516.52;68
524;535.1785714;68
534;535.1785714;68
555;535.1785714;69
542;603.7037037;63
528;563.1904762;63
551;563.1904762;63
578;535.2;64
582;540.5;64
581;540.5;65
535;559.4090909;64
529;544.1818182;67
580;552.6521739;65
552;537.625;67
591;559.4090909;64
555;537.625;67
548;542.9047619;70
548;542.9047619;69
607;542.0909091;65
1783;454.4516129;59
565;557.1578947;67
704;563.1904762;63
585;557.1578947;68
654;541.2608696;67
594;570.9444444;67
675;543.173913;68
699;570.9444444;67
670;548.5294118;67
679;545.1666667;68
741;566.5789474;71
700;457.4444444;69
724;457.4444444;67
688;475.8125;71
992;521.3913043;73
915;539.7826087;79
917;539.3333333;78
1022;521.3913043;77
900;542.7083333;74
852;602.6521739;67
836;609.7727273;65
844;611.9047619;67
882;560.5652174;68
1271;475.8125;71
764;634.8636364;69
996;533.6956522;78
863;618.4545455;66
850;625.2608696;69
850;625.2608696;69
1069;531.5;78
942;613.8695652;65
899;634.8636364;72
926;634.8636364;71
968;632.952381;71
926;639.2857143;66
2359;574.5;70
1075;632.952381;71
1351;525.0952381;79
1124;664.9411765;61
1110;688.0625;64
1049;751.7692308;73
1124;688.0625;65
1462;556.3636364;71
1210;691.1764706;67
1282;647.4285714;62
902;704;60
1225;691.1764706;66
1294;681.875;63
1294;691.1764706;66
1288;707.1333333;69
891;300;62
1270;667.5384615;73
915;300;67
1379;691.1764706;68
1421;681.875;63
1390;716.8;70
893;992;70
1342;697;68
1050;300;65
1309;700.1428571;64
969;300;71
1309;700.1428571;66
1422;673.5454545;72
1350;700.1428571;65
1302;700.3333333;67
1311;700.3333333;66
1073;300;66
1347;700.3333333;67
1667;647.4285714;63
1098;300;66
1347;700.3333333;69
1448;700.1428571;63
1338;706.4;68
1092;992;70
1130;300;68
1306;688;59
2408;566.5789474;70
1314;688;58
1094;933;73
1455;706.4;68
1326;300;61
1447;704;62
1404;688;57
1339;300;63
1083;916.9333333;74
1474;706;58
1463;688;57
1104;916.9333333;75
733;1267.5;62
1091;926.4375;72
1455;300;59
1434;300;62
1469;300;60
2408;514.85;75
1458;300;66
1406;300;65
1405;300;68
1000;1037.461538;64
652;1178.2;63
1423;300;69
1465;300;66
1442;300;70
1378;941.3333333;73
1441;992;70
1376;943.1;74
1362;927.2307692;75
2056;673.0625;62
1452;992;71
1447;953.5;71
556;1216.125;60
997;1214.857143;61
1459;909.75;73
2623;514.85;76
1320;925.7894737;71
1207;1015.3125;62
1207;1015.3125;63
1193;1054.142857;64
1438;916.9333333;74
915;1183.9;60
1483;927.2307692;72
1428;927.3529412;73
1177;1168.333333;62
1305;924.6;65
1501;927.2307692;74
1454;927.3529412;73
1322;924.6;65
885;1197;64
1209;1168.333333;61
878;1173.461538;66
1440;925.7777778;70
1066;1313.142857;61
2068;700.1428571;64
1454;925.7894737;71
631;1270.47619;59
840;1230.214286;62
1161;1313.142857;59
1184;1313.142857;59
1009;1173.461538;65
987;1180.357143;65
846;1191.210526;67
1051;1173.461538;62
1203;1313.142857;63
969;1211.214286;59
1131;1183.9;58
1130;1165.333333;59
1096;1188.727273;63
1085;1173.461538;63
1036;1179.666667;57
1028;1230.214286;62
942;1227.111111;71
888;1222.684211;65
893;1222.684211;64
1009;1216.125;61
845;1256.608696;62
974;1231.526316;69
968;1231.526316;67
833;1300.826087;62
1439;1313.142857;58
823;1332.884615;70
884;1300.826087;61
771;1325.769231;68
780;1325.769231;66
819;1355.36;70
757;1369.535714;71
790;1325.769231;72
741;1387.416667;73
832;1321.038462;65
804;1325.769231;73
836;1325.769231;67
723;1369.846154;75
504;1336.71875;62
819;1380.518519;72
793;1387.416667;75
764;1369.846154;75
739;1351.192308;77
614;1410.148148;68
733;1376.75;76
663;1348.37037;65
659;1390.925926;66
709;1337;73
621;1410.148148;68
668;1390.925926;66
674;1410.148148;67
666;1390.925926;67
695;1409.076923;66
426;1187.515152;55
741;1423;65
380;1079.68;60
690;1316.848485;59
688;1316.848485;60
1970;1066.090909;64
542;1247.28125;57
544;1240.451613;57
712;1317.909091;61
739;1316.848485;59
727;1310.5;61
786;1355.677419;62
416;989.125;61
1202;1332.884615;70
729;1360.59375;58
728;1335.25;57
674;1270.62069;57
761;1362.818182;61
762;1362.818182;61
1312;1300.826087;62
377;869.52;67
692;1184.5;55
2198;1005.705882;61
676;1178.2;54
393;862.7777778;69
687;1148.071429;55
695;1148.071429;56
687;1097.653846;57
679;1071.923077;58
709;1119.423077;56
664;1064.608696;61
414;797.1333333;68
663;989.125;61
359;749.5666667;66
645;1004.695652;62
444;800.2258065;68
622;1010.541667;63
637;1030.73913;62
638;1010.541667;64
630;978.4230769;63
349;725.1290323;63
656;968.7307692;65
633;957.1153846;64
631;877.8076923;66
628;869.52;69
709;978.4230769;63
684;965.76;63
666;928.2307692;65
657;903.84;66
595;821.3;68
592;811.53125;70
1647;1304.541667;63
575;780;67
590;749.5666667;66
556;744.1612903;65
637;752.6333333;65
1970;1191.210526;66
346;809.9583333;63
553;718.1034483;65
503;759.6666667;61
565;725.46875;59
559;725.46875;60
567;721.9333333;60
553;747.5416667;65
579;759.6666667;61
1143;1079.68;59
630;759.6666667;60
933;811.53125;70
557;809.9583333;64
580;811.3333333;63
567;809.9583333;62
550;803.2;63
544;810.0384615;64
572;798.7307692;62
554;801.3928571;62
1278;1119.423077;57
557;810.0384615;66
578;750.1923077;68
564;726.7931034;71
580;719.9655172;72
584;719.9655172;72
610;719.9655172;71
589;710.5769231;71
604;709.84;73
773;809.9583333;63
803;809.9583333;62
321;708.4705882;70
621;659.4642857;64
623;686.125;62
612;686.125;63
592;692.3125;59
575;649.8214286;64
579;649.8214286;65
555;685.7142857;68
567;685.7142857;69
585;641.3928571;69
561;673.0740741;67
652;649.8214286;63
562;683.84;63
563;683.84;63
573;693.5416667;62
559;711.5238095;62
543;708.85;63
572;711.5238095;62
403;680.9473684;70
1342;797.1333333;69
561;702;63
567;695.5;64
580;695.5;63
571;711.5;64
532;692.5714286;72
533;692.5714286;73
602;711.5;62
515;695.3529412;75
534;692.5714286;75
516;688.2222222;72
505;667.5238095;71
499;667.5238095;71
511;669.2380952;71
446;643.4761905;72
440;640.7727273;74
472;642.1904762;71
434;643.173913;74
315;631.04;72
722;695.5;61
448;650.9047619;76
391;673.8095238;77
469;650.9047619;76
366;631.04;71
399;650.35;75
390;623.047619;73
385;623.047619;74
410;623.047619;72
397;624.4285714;73
349;593.6086957;65
342;594.3181818;67
439;620.5;71
407;621.2727273;72
358;610.5185185;62
363;609.8888889;61
327;608.1111111;58
334;609.5384615;58
667;640.7727273;73
341;608.1111111;59
383;609.8888889;61
373;609.8888889;60
2748;1335.16;70
349;605.4444444;57
342;591.9333333;57
342;589.483871;58
339;582.3666667;58
336;582.3666667;57
353;582.3666667;58
301;566.6666667;58
302;562.3870968;57
316;566.9354839;57
1941;933.3461538;64
534;593.6086957;64
311;559.125;59
308;555.7575758;59
315;550.7878788;60
328;550.7878788;59
331;550.7878788;60
345;536.2727273;59
356;531.7096774;61
373;536.2727273;58
360;530.6666667;63
369;518.7666667;65
376;520.0645161;65
355;512.137931;72
362;479.5925926;74
471;540.5625;58
386;452.6206897;73
368;432.1785714;71
364;429.0344828;70
491;479.5925926;74
368;486.8666667;70
387;493.09375;70
1472;641.3928571;68
351;471.5483871;68
362;466.21875;68
342;501.2424242;67
352;501.2424242;68
364;500.21875;68
960;624.4285714;73
362;502.90625;69
382;491.5625;69
376;486.6969697;70
375;486.6969697;69
718;536.2727273;58
383;493.0967742;68
386;495.8666667;68
362;497.3448276;67
553;462.125;68
376;483.625;65
2999;1386.451613;63
372;483.75;64
318;419.4166667;67
373;487.6451613;64
367;498.4827586;64
370;492.4642857;64
356;506.2692308;67
363;416.6;67
360;419.4166667;66
390;507.68;66
1976;719.9655172;72
397;416.6;67
353;433;68
358;428.5909091;67
331;367.3333333;67
378;426.4545455;67
364;430.5454545;68
346;367.3333333;67
346;367.3333333;67
313;432.2631579;64
339;426.4;63
874;482.5;73
354;451.5454545;62
328;447.6521739;61
337;452.3181818;61
339;452.3181818;61
324;454.3181818;62
372;461.1;60
378;462.2;60
358;454.3181818;62
376;462.5;64
353;471.9090909;66
880;471.5483871;68
402;471.9090909;66
403;471.9090909;65
411;471.9090909;65
429;471.9090909;65
406;471.952381;66
427;471.952381;64
363;537.9310345;64
925;493.78125;71
387;551;65
345;551.6551724;64
404;566.04;65
388;544.2857143;65
1206;521.71875;64
420;551;64
406;533;64
420;534.4482759;64
403;533.6875;60
406;533.6875;61
390;526.2424242;64
413;528;61
409;526.6363636;64
415;526.6363636;64
392;534;64
423;528.375;62
430;522.3030303;63
367;526;64
367;520.8666667;63
425;524.34375;63
492;534;64
453;520.8666667;64
379;465.1666667;60
963;430.5;63
326;450.8076923;60
502;507.2121212;63
1116;426.4545455;67
527;457.1923077;61
525;465.1666667;59
548;465.6666667;61
383;455.8275862;61
2134;650.35;75
2524;756.2;73
584;457.2857143;59
577;460.5357143;61
599;460.5357143;61
719;440.125;60
441;411.6666667;65
691;459.0740741;58
690;468.4230769;60
1353;480.65;64
685;468.4230769;59
467;456.4615385;60
421;520.7692308;61
701;474.92;61
684;453.4615385;61
692;452.5714286;64
685;460.375;66
629;440.625;59
427;902.4545455;62
645;444.2352941;59
613;520.25;58
616;520.7692308;60
618;520.7692308;61
616;528.6153846;59
438;953.8888889;60
642;521.0714286;61
611;538.9230769;61
610;538.9230769;62
639;537.6923077;59
618;674.8461538;61
339;1033.625;61
595;714.1818182;59
593;714.1818182;60
445;933.4444444;66
609;714.1818182;60
600;714.1818182;59
597;714.1818182;61
606;714.1818182;64
383;876.4285714;60
605;902.4545455;62
550;954.8;60
519;990.8888889;66
586;954.8;60
545;1032.375;64
491;1008.5;61
956;451.45;69
417;876.4285714;62
628;954.8;59
453;876.4285714;60
400;886.3;59
426;812.5833333;59
433;804;58
413;662.4615385;60
874;520.7692308;60
417;662.4615385;62
408;664.5714286;64
425;664.5714286;62
429;664.5714286;62
417;664.5714286;64
417;664.5714286;63
383;662;63
423;671.7857143;61
845;714.1818182;64
391;654.9333333;66
394;652.5;66
394;663.5625;69
410;661.7333333;67
420;661.7333333;67
414;658.875;68
390;642.15;68
769;954.7777778;62
418;645.8823529;69
375;624.9545455;68
392;594.25;64
468;643.8421053;69
418;586.2173913;64
393;574.862069;61
399;570.6785714;61
385;577.21875;61
1287;444.2352941;59
431;570.6785714;60
427;567.9310345;61
394;564.8181818;60
386;564.8181818;62
395;564.8181818;61
384;558.6666667;62
381;550.9142857;63
374;545.8571429;61
400;555.5294118;62
367;540.4571429;62
359;533.7837838;62
373;540.4571429;62
397;534.1714286;60
401;523.8888889;62
394;518.7941176;62
408;528.1142857;62
410;518.1764706;62
393;517.5151515;63
1050;1033.625;60
391;508.3571429;66
450;521.4;62
379;500.7857143;69
394;504.4137931;69
395;504.4137931;68
353;483.7931034;74
413;504.4137931;69
391;495.9230769;71
382;489.6551724;74
337;461.5416667;72
328;461.8;72
332;461.8;72
336;446.2272727;70
322;442.0416667;73
338;440.7083333;73
320;481.9090909;71
349;479.6956522;71
335;465.4074074;72
350;472.92;71
354;472.04;71
352;468.6538462;71
354;465.4074074;72
346;470.4;71
363;470.4;71
398;444.5555556;63
1312;886.3;59
426;446.5;64
415;446.5;63
418;447.04;63
406;435.3478261;62
422;435.3478261;60
397;453.8214286;64
401;453.3571429;65
442;453.962963;63
409;444.5483871;63
424;442.875;63
420;441.030303;62
414;437.9705882;63
409;440;65
412;434.5757576;63
409;434.5757576;63
422;434.5757576;63
420;434.5757576;63
947;518.7941176;62
693;472.92;71
410;403.8484848;63
420;429.8235294;63
433;403;64
1470;664.5714286;63
441;400.9;63
403;399.5357143;61
419;399.5357143;62
636;444.6666667;64
447;401.1034483;62
783;442.9090909;74
432;399.5357143;61
479;429.8235294;63
427;399.5357143;60
424;397.7931034;62
413;393.3666667;63
385;390.8709677;58
402;391.8;60
382;390.6666667;59
391;390.8709677;59
402;390.1785714;58
382;398;54
303;416.3333333;50
433;389.5185185;58
299;424;51
390;399.9473684;52
298;428.7777778;54
315;434.1578947;54
316;434.1578947;55
301;439.6190476;54
369;424;52
309;434.8636364;54
327;447.2272727;58
331;451.6666667;59
339;456.95;60
380;488.9565217;59
1286;504.4137931;68
383;488.9565217;60
381;518.2592593;62
402;514.7142857;64
999;456.3846154;63
384;489.3714286;66
417;520.8787879;64
417;520.8787879;64
1297;464.5652174;71
413;512.5833333;66
324;484.6111111;67
328;479.0540541;68
334;483.9444444;68
407;481.6578947;68
355;479.0540541;69
320;472.5135135;69
320;474.2777778;70
325;474.2777778;69
369;483.9428571;68
317;472.7142857;72
314;459.9189189;71
341;468.3611111;72
330;465.2727273;71
330;465.2727273;70
331;465.2727273;71
361;450.21875;71
346;436.8387097;69
316;396.8518519;67
987;391.8;59
335;396.8518519;67
555;485.0555556;67
336;387.6538462;68
337;357.6666667;69
326;397.75;71
1992;645.6666667;68
361;396.8;71
2753;456.4615385;61
358;397.9444444;73
392;397.75;70
348;396.7777778;75
347;397.0526316;79
980;402.8888889;51
343;397.0526316;79
391;397.9444444;73
342;433.7894737;79
371;397.0526316;79
357;471.7272727;78
334;469.5217391;74
362;470.5454545;79
356;469.6956522;75
348;464.7916667;74
355;458.76;73
319;454;74
472;470.5454545;78
528;397.0526316;79
309;433.0333333;71
305;429.9354839;72
899;484.6111111;66
334;477.03125;69
326;477.03125;68
402;479.4516129;65
395;544.7575758;64
372;511.1724138;61
374;511.1724138;63
402;535.2903226;62
365;527.7333333;65
377;527.7333333;65
752;397.0526316;75
364;528.4666667;63
405;517.65625;65
359;551.1111111;64
361;543.3571429;65
378;545.0714286;65
376;571.44;64
404;552.6296296;65
421;562.8461538;64
378;571.4;66
413;555.1481481;66
405;571.4;65
411;554.0833333;66
416;568.3478261;63
434;568.3478261;63
426;568.3478261;63
1472;448.8421053;55
460;501.4090909;61
393;418.9;59
375;398.3333333;55
357;400.2857143;52
359;402.9333333;53
304;421;46
421;402.9333333;54
413;420.5263158;50
365;423.95;48
341;424.7222222;52
367;413.4210526;49
330;397.9;54
411;412.95;50
540;403.5882353;51
306;406.1904762;54
2219;438.5757576;63
337;455.3157895;54
352;455.3157895;54
344;450.4;56
334;463.4117647;59
348;452.5263158;57
578;424.7222222;53
622;421.4210526;47
340;456.9444444;61
337;462.2352941;58
313;454.0588235;58
327;454.0588235;57
2180;407.2222222;52
336;456.9411765;60
564;454.9473684;56
354;382.8;60
317;500.0666667;65
345;497.5625;65
544;456.9444444;60
312;518.9230769;64
1383;511.1724138;61
317;518.9230769;64
327;500.5;65
325;517.9333333;65
315;527.2142857;64
392;508.375;65
603;456.9411765;61
346;514.0666667;64
331;638.3571429;64
312;534.3333333;63
835;454.5555556;59
317;519.0769231;61
338;498.9375;63
313;502.0588235;60
979;454.5555556;58
329;568.2857143;56
331;568.2857143;57
348;568.2857143;57
341;567.4285714;58
354;586.0769231;57
339;587;61
351;465.8181818;61
362;587;61
379;465.8181818;62
365;452;59
349;451.6666667;58
334;434.8666667;59
360;444.4375;58
401;453.25;61
347;466.9333333;58
353;466.9333333;59
1656;398.3333333;55
329;460.9285714;56
379;466.9333333;58
367;475.6428571;59
302;396.1666667;56
321;396.1666667;56
316;402.4545455;56
328;402.4545455;57
347;450.5;55
332;450.5;58
351;450.5;56
332;450.8333333;57
337;434.9285714;57
303;420.5384615;58
305;420.5384615;58
340;431.2666667;56
337;434.0714286;58
335;428;59
350;417.7857143;60
1376;456.7647059;58
352;425.9230769;62
355;390.8461538;65
376;425.9230769;63
327;389.5294118;65
320;445.3809524;65
344;389.5294118;64
344;453;66
347;445.3809524;65
320;408.9545455;68
334;433.7391304;68
339;408.9545455;69
329;401.7083333;65
331;408.2272727;64
328;408.2272727;63
337;408.2272727;64
335;404.8695652;66
325;399.8;65
379;401.7083333;65
574;425.9230769;62
341;404.2608696;63
338;400.0416667;64
360;404.3478261;63
404;399.8;66
330;393.04;60
352;394.8;62
377;394.8;62
341;398.5454545;60
540;408.9545455;68
332;439.2608696;63
372;398.4285714;61
343;439.2608696;63
328;440.2608696;63
389;398.4285714;61
676;391.8125;60
354;388.1;64
338;386.047619;58
378;386.1;61
363;386.047619;59
383;388.15;59
368;387.1428571;60
364;384.7272727;61
345;380.5;59
344;381.9565217;59
352;382.7391304;59
417;389.55;58
411;387.1428571;59
336;379.2083333;59
334;395.3913043;60
361;377.04;59
317;394.6;61
363;394.2083333;60
328;352.7826087;60
346;352.875;60
1075;417.7857143;60
318;362.5;60
360;358.7692308;57
336;361.8148148;58
346;358.7142857;58
360;358.7142857;58
342;376.4615385;62
334;378.16;62
302;379.5555556;64
305;384.8;67
344;379.5555556;65
340;379.5555556;67
365;383.56;67
327;377.7142857;62
1218;390.8461538;64
325;378.962963;65
331;378.962963;64
336;378;65
367;378.962963;63
1053;404.3478261;64
2043;517.6666667;64
312;371.25;66
316;374.6190476;66
351;372.5217391;63
794;385.2173913;58
327;386.2173913;59
343;392.05;59
343;392.05;59
424;372.5217391;62
325;380.826087;51
323;380.826087;51
323;383.7368421;51
346;381.4090909;49
348;380.3333333;50
352;383.7368421;50
354;383.7368421;52
321;377.6842105;59
345;378.3888889;59
369;377.9;55
339;381.2352941;59
334;378.2222222;59
370;378.3888889;58
349;378.2222222;59
358;381.2352941;59
333;422.8421053;55
319;418.25;59
335;418.25;56
329;414.3333333;60
339;418.25;60
367;418.25;57
870;378.16;63
328;519.9545455;61
369;414.5238095;63
323;519.9545455;64
343;519.9545455;61
323;504.4166667;67
356;529.8571429;61
305;523.25;69
333;504.4166667;67
333;479.6086957;69
342;504.4166667;68
327;514.8095238;68
2711;457.125;57
335;531.8421053;69
891;383.56;68
338;505.3636364;72
326;528.2;77
352;509.0909091;74
1579;408.2272727;63
329;528.2;77
2566;505.6666667;65
358;528.2;74
1771;394.5384615;63
518;418.85;63
288;461.2916667;71
1377;389.55;58
314;470.7727273;71
2468;553.0666667;56
341;376.6333333;53
301;357.0571429;54
336;360.3548387;54
317;357.0571429;53
338;435.1944444;47
333;435.5555556;46
314;460.0769231;47
532;359.8571429;59
356;558.6410256;41
351;564.0263158;42
535;361.4814815;56
938;422.8421053;55
325;625.0606061;39
333;625.0606061;41
303;677.5714286;48
318;654.6666667;44
1733;388.5;59
321;689.0740741;50
495;438.7714286;48
334;689.0740741;49
1228;358;60
323;709.9166667;52
327;764.2380952;53
311;850.1764706;54
320;816.4117647;55
308;846.3125;62
314;846.3125;61
324;846.3125;61
2003;440.2608696;62
324;918.7857143;60
329;611.5454545;66
311;543.5;72
319;556.0714286;72
322;556.0714286;73
343;573.8461538;72
290;581.7777778;74
288;581.7777778;74
290;512.4736842;69
334;572.7391304;67
662;696.28;51
296;512.4736842;68
300;502.4;69
323;550.2608696;59
684;912.9166667;61
348;550.2608696;55
292;539.9473684;51
2755;389.5294118;62
313;566.0588235;51
304;541.5263158;53
316;552.5555556;53
327;552.5555556;53
303;456.7;51
300;463.8421053;52
308;456.7;51
313;462.1111111;53
292;436.1428571;50
327;428.8666667;52
326;428.8666667;52
288;432.7647059;52
1979;371.25;64
299;340.3333333;51
301;340.3333333;52
319;340.3333333;54
314;340.3333333;57
308;366.3076923;53
779;512.4736842;68
307;367.0769231;49
1314;564.0263158;42
301;519.6666667;45
300;555.1538462;45
295;497.3529412;42
318;487.1111111;43
319;487.1111111;44
324;487.1111111;45
316;477.5882353;46
329;524.1904762;41
357;524.1904762;41
424;561;44
358;524.1904762;42
323;538.55;44
323;416.15;45
320;473.9473684;47
508;477.5882353;46
387;506.2857143;45
326;465.25;46
344;473.9473684;46
314;503.0625;46
316;503.0625;47
320;503.0625;48
330;503.0625;47
333;503.0625;47
356;504.0625;49
355;504.0625;53
362;504.0625;52
360;518.4666667;52
359;518.4666667;52
370;504.0625;52
371;518.4666667;52
367;505.8125;54
381;518.4666667;52
370;407.6;57
414;407.6;60
388;424.1538462;62
413;424.1538462;61
394;424.1538462;64
430;415.3571429;59
396;443.7272727;64
558;492.1764706;49
392;457.3;63
392;412.3;67
378;404.7692308;66
406;445.6363636;64
382;404.7692308;66
322;352.2857143;59
340;354.3076923;60
330;351.7333333;59
415;412.3;66
334;348.7058824;55
361;348.1764706;56
340;348.7058824;55
347;348.7058824;54
751;466.2;46
343;348.7058824;48
306;351.8421053;44
331;351.2777778;44
318;353.3636364;45
329;356.2692308;47
2018;809.8947368;54
314;357.36;47
358;355.72;46
302;360.4;48
345;361.6923077;48
1244;534.2142857;44
305;378.8636364;49
318;384.6538462;59
2864;511.0869565;66
344;380.5517241;58
344;380.5517241;58
350;380.2413793;60
347;392.6;62
334;394.4285714;60
311;390.4230769;53
305;391.24;49
329;391.24;50
326;391.24;50
335;388.8461538;48
1452;487.1111111;44
328;440.2592593;51
306;439.5217391;45
1038;457.3;64
298;508.5882353;36
314;508.5882353;35
316;508.5882353;35
318;508.5882353;35
309;722.3076923;37
327;719.3846154;34
334;525.4615385;32
385;508.5882353;37
323;695.2857143;38
286;651.6875;36
309;631.2941176;37
2278;502.4;68
303;560.0666667;35
318;557.8666667;35
327;557.8666667;35
310;555.7368421;33
944;380.5517241;59
292;430.3529412;32
278;425.2222222;34
333;423.8333333;38
296;436.125;38
308;436.125;39
496;584.0588235;34
408;425.2222222;34
305;486.4375;42
303;449.6666667;48
311;449.6666667;45
298;460.5;49
295;484.0833333;45
297;484.0833333;46
288;518.1538462;47
282;564.5;48
314;529.4166667;45
296;564.5;47
305;595.4444444;48
340;595.4444444;47
329;631.25;48
287;407.2222222;50
351;544.2727273;48
329;386;48
305;407.2222222;50
347;397;49
974;556.125;35
343;397;48
318;382;50
372;397;50
344;382;48
348;382;49
774;542.5882353;39
353;375.5384615;50
362;375.5384615;49
361;381;50
357;374.3846154;51
362;374.3846154;52
350;322;52
2250;504.0625;51
308;321.8571429;46
314;320.1333333;45
311;322.9230769;47
298;310.5333333;47
301;312.2142857;46
314;324.4666667;45
314;312.2142857;45
292;308.125;48
634;394.4285714;48
327;303.5714286;47
304;308.125;52
303;308.125;52
306;308.125;52
320;308.125;53
1276;556.125;38
316;356.7222222;53
309;356.2631579;54
319;356.2631579;55
2714;524.1904762;41
304;394.6842105;57
352;382.5714286;54
352;382.5714286;55
351;382.5714286;55
888;370.9;49
317;483.6190476;57
302;483.6190476;52
2013;380.7307692;52
317;466.6086957;49
2622;518.4666667;53
344;458.9230769;45
385;465.12;46
338;447.8928571;48
691;308.125;47
305;467.5;47
292;482.2173913;41
266;454.5;39
2868;466.2;45
594;463.7826087;47
357;553.48;37
319;850.1333333;42
295;737.8235294;43
312;818.5;42
262;853.4285714;40
304;764.8823529;39
284;895.25;41
332;764.8823529;38
300;842.8;40
286;644;36
858;447.8928571;46
358;842.8;40
334;644;35
325;641.5;28
324;665.2222222;29
383;644;32
322;662.875;30
356;641.5;28
913;460.3913043;37
888;462.9545455;36
1088;466.6086957;49
324;375.4;33
310;356.5;37
356;375.4;34
331;356.5;34
312;356.5;35
331;356.5;35
291;355.4545455;25
310;355.4545455;22
323;353.6666667;27
352;353.6666667;30
350;353.6666667;31
1605;308.125;53
339;363;29
331;465.7058824;34
344;465.7058824;33
339;465.7058824;35
324;469.7058824;31
2449;423.8333333;36
291;457.8421053;35
289;457.8421053;35
323;477.2352941;39
322;459.8;41
310;449.25;40
295;441.0588235;43
320;447.75;42
287;447.625;39
296;434.1666667;37
311;425.6923077;35
311;425.6923077;36
298;434.1666667;38
283;458.4;40
275;613.0833333;44
324;566.9285714;44
322;566.9285714;43
305;566.9285714;49
304;566.9285714;50
309;566.9285714;52
345;566.9285714;49
300;552.7333333;48
309;536.625;48
2161;308.125;54
327;536.625;48
328;521.7647059;48
304;544.5333333;48
323;521.7647059;49
338;478.7692308;54
286;436.5;52
1522;790.6875;40
289;302.5833333;45
272;305.375;43
1773;817;41
435;444;51
257;428.5625;33
338;423.75;33
343;407.1052632;32
306;439;31
1088;447.625;40
285;587;33
289;612.2222222;36
284;612.2222222;36
265;612.7777778;37
266;653.625;39
292;575.3333333;38
316;532;38
315;532;39
304;575.3333333;38
288;648.5714286;38
873;306;39
278;461.1666667;36
277;461.1666667;37
278;466.4;41
284;466.4;40
276;412.8333333;30
308;412.8333333;30
737;702.1428571;34
299;337.9166667;31
299;337.9166667;33
334;290.4;27
320;329.2142857;29
311;329.2142857;31
345;326.2666667;27
333;329.2142857;30
764;532;37
308;336.3333333;32
291;413.875;33
293;413.875;32
319;413.875;31
